Dates,onstreaminject_HRS,BORE_WI_VOL,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P in percentage,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
13/10/2007,9.75,3575,21.35,261.49,106.29799999999999,179.80599999999998,14.519,42.96093,81.684,81.541,48.647,4622,691134,11
14/10/2007,4.33,1096,13.17,263.098,106.26299999999999,178.817,11.929,40.255179999999996,84.28200000000001,78.206,51.081,2856,426766,7
15/10/2007,1.58,295,6.31,274.83099999999996,106.016,174.676,2.7910000000000004,32.11065,100.155,61.97,68.707,687,151768,2
16/10/2007,0,0,24,264.305,106.198,177.03900000000002,10.422,47.858129999999996,87.266,79.085,54.693000000000005,4169,606054,10
17/10/2007,0,0,23.25,264.45599999999996,106.164,175.74200000000002,11.077,44.35988,88.715,77.03,56.38399999999999,3819,573435,9
18/10/2007,9.98,2275,24,260.22,106.189,176.255,12.679,48.69365,83.965,79.15,51.32,4305,635430,10
19/10/2007,24,9000,24,263.30400000000003,106.116,173.532,11.593,44.468109999999996,89.772,78.346,57.626000000000005,3527,521164,11
20/10/2007,24,9065,24,264.58,106.09100000000001,172.957,11.110999999999999,42.87977,91.62299999999999,78.421,59.568999999999996,3342,482332,8
21/10/2007,24,9047,24,265.288,106.07799999999999,172.614,10.838,42.0441,92.67399999999999,77.956,60.733999999999995,3216,474686,13
22/10/2007,24,9180,24,265.651,106.071,172.479,10.575999999999999,41.69155,93.17200000000001,77.325,61.224,3176,481831,7
23/10/2007,24,9048,24,265.733,106.07,172.558,10.462,41.65428,93.175,77.235,61.25899999999999,3186,466621,7
24/10/2007,24,9155,24,265.757,106.07,172.53,10.437000000000001,41.6589,93.227,77.007,61.325,3183,466633,7
25/10/2007,24,9135,24,265.848,106.069,172.60299999999998,10.574000000000002,41.655390000000004,93.245,77.575,61.335,3167,465212,8
26/10/2007,22.5,8498,24,265.846,106.07,172.523,10.534,41.661809999999996,93.323,77.65100000000001,61.426,3149,463103,7
27/10/2007,24,9204,24,265.851,106.069,172.551,10.512,41.66942,93.29899999999999,77.555,61.019,3149,471104,7
28/10/2007,24,9177,24,265.911,106.07,172.445,10.445,41.697309999999995,93.46600000000001,76.641,60.961999999999996,3163,460619,7
29/10/2007,24,9056,24,266.022,106.071,172.44799999999998,10.482999999999999,41.6702,93.575,76.676,61.04600000000001,3145,461623,7
30/10/2007,24,9255,24,266.075,106.057,172.47400000000002,10.526,41.64633,93.6,76.926,61.052,3177,465308,7
31/10/2007,24,9274,24,266.154,106.072,172.6,10.617,41.63665,93.554,77.857,60.996,3143,460976,7
01/11/2007,24,9274,24,265.133,106.087,173.06599999999997,10.799000000000001,42.95633,92.066,76.712,59.623000000000005,3346,490197,11
02/11/2007,24,9247,24,270.57099999999997,106.006,172.046,8.509,33.330690000000004,98.52600000000001,71.509,67.01,2434,355647,6
03/11/2007,24,9165,24,271.248,105.93799999999999,173.49900000000002,6.121,31.97885,97.74799999999999,64.39699999999999,66.2,2317,339166,4
04/11/2007,24,9175,24,267.574,106.064,172.233,9.809,40.14273,95.34,75.22399999999999,63.475,2976,436752,5
05/11/2007,24,9175,24,267.471,106.068,176.968,9.567,38.323679999999996,90.50299999999999,72.348,60.195,3032,445349,4
06/11/2007,24,9222,24,267.482,106.068,172.334,10.136000000000001,40.23154,95.148,76.625,63.244,2993,438550,5
07/11/2007,24,9226,24,267.32599999999996,105.991,172.357,10.149,40.14094,94.96799999999999,77.266,63.083999999999996,3093,452055,5
08/11/2007,24,7773,24,267.402,106.066,172.433,10.171,40.22204,94.969,77.168,63.066,2999,437721,5
09/11/2007,7.69,2788,7.53,267.928,106.06200000000001,172.611,10.036,36.88709,95.316,76.142,63.382,920,135275,1
10/11/2007,0,0,7.255,271.0655,105.97399999999999,172.6075,6.335,32.543975,98.4575,69.07300000000001,66.2265,864,123027.5,1
11/11/2007,18,1390,6.98,274.203,105.88600000000001,172.604,2.634,28.20086,101.59899999999999,62.004,69.071,808,110780,1
12/11/2007,24,9086,24,261.384,106.11,175.872,8.87,47.51018,85.512,77.368,52.428999999999995,4060,559249,6
13/11/2007,24,9309,24,259.031,106.15799999999999,175.555,11.856,49.184020000000004,83.477,79.31,50.397,4349,603103,7
14/11/2007,23.8,8892,24,258.116,106.165,175.493,12.251,49.69052,82.62299999999999,78.565,49.488,4412,611781,7
15/11/2007,24,9009,24,256.949,106.17399999999999,175.48,12.585,49.43067,81.469,80.061,48.281000000000006,4418,616241,7
16/11/2007,24,9011,24,256.478,106.17200000000001,175.22799999999998,12.377,50.24218,81.25,80.079,48.085,4449,620813,9
17/11/2007,24,9010,24,256.923,106.15899999999999,174.97,11.902000000000001,49.356120000000004,81.954,80.044,48.856,4354,651319,27
18/11/2007,24,9041,24,254.87,106.18299999999999,175.028,12.367,51.23093,79.843,80.52600000000001,46.521,4499,673536,48
19/11/2007,24,9044,24,250.173,106.245,177.045,12.735999999999999,57.231609999999996,73.128,80.937,39.57,5479,799525,48
20/11/2007,24,6834,24,249.005,106.255,176.359,12.537,57.28408,72.646,80.305,39.114000000000004,5444,795277,54
21/11/2007,24,8943,24,247.947,106.25200000000001,175.502,12.325,56.92553,72.445,79.888,38.955,5374,810900,18
22/11/2007,24,9052,24,247.15,106.25200000000001,175.016,12.165,56.704269999999994,72.134,80.28399999999999,38.671,5315,801346,10
23/11/2007,24,9085,24,246.261,106.25299999999999,174.78799999999998,12.12,56.72041,71.47399999999999,81.279,38.021,4981,728549,9
24/11/2007,24,7070,24,248.76,106.212,173.02200000000002,11.514000000000001,52.22903,75.738,80.184,42.445,4450,647513,8
25/11/2007,24,9170,24,262.70799999999997,105.985,168.541,7.379,34.9762,94.166,73.21600000000001,61.583,2050,290174,4
26/11/2007,24,8954,24,264.053,105.97200000000001,168.997,7.146,34.90242,95.056,72.898,62.693000000000005,2059,291280,4
27/11/2007,24,9316,24,265.068,105.97399999999999,169.183,7.516,34.9779,95.885,70.991,63.379,2080,294694,4
28/11/2007,24,9197,24,266.074,105.98200000000001,169.56099999999998,12.467,34.97059,96.51299999999999,70.819,63.996,2090,293955,4
29/11/2007,23,7481,24,267.07099999999997,105.99700000000001,170.104,12.684000000000001,34.930690000000006,96.96600000000001,72.574,64.214,2093,293974,4
30/11/2007,4,184,24,267.487,105.993,170.234,12.623,34.77368,97.25299999999999,72.262,64.862,2084,295565,40
01/12/2007,18.21,1592,23.83,267.099,105.977,170.308,12.494000000000002,34.619170000000004,96.79,72.648,64.94800000000001,2087,305319,4
02/12/2007,16.54,1048,24,266.385,105.98299999999999,170.19299999999998,13.272,35.87947,96.191,73.87100000000001,64.215,2190,318561,4
03/12/2007,24,2375,24,266.995,105.97200000000001,169.96099999999998,12.659,34.84776,97.03399999999999,72.28,65.072,2059,297316,2
04/12/2007,23.83,2460,10.5,268.166,105.959,170.56400000000002,11.130999999999998,30.028159999999996,97.603,69.859,65.825,625,86537,1
05/12/2007,24,2781,24,267.856,105.958,170.312,11.18,34.25806,97.544,69.874,65.589,2029,284059,2
06/12/2007,21.92,2596,9.71,268.14099999999996,105.97,170.303,12.515,32.68822,97.838,71.39,65.908,837,116784,0
07/12/2007,24,2835,0,276.507,104.463,169.72400000000002,1.742,0,106.78299999999999,18.169,75.044,0,0,0
08/12/2007,24,2873,0,276.818,104.161,172.18099999999998,1.187,0,104.637,14.347999999999999,80.955,0,0,0
09/12/2007,24,3113,0,277.098,103.975,172.61,0.948,0,104.488,15.508,83.34100000000001,0,0,0
10/12/2007,21.04,3184,8.5,270.216,105.65899999999999,174.794,2.9589999999999996,32.43891,95.42200000000001,51.11600000000001,63.468,761,105098,0
11/12/2007,0,2557,24,268.697,105.961,171.25900000000001,8.603,35.50777,97.43799999999999,69.26100000000001,65.365,2173,304483,1
12/12/2007,23.13,1930,5.71,269.607,105.955,171.045,10.42,30.483690000000003,98.56299999999999,70.642,66.531,500,69031,0
13/12/2007,21.14,2490,0,277.312,104.191,170.39,1.305,0,106.92200000000001,19.209,106.81,0,0,0
14/12/2007,24,3001,23.6,273.546,105.557,176.262,2.785,22.26945,97.28399999999999,40.061,67.13,1182,173053,2
15/12/2007,24,2987,24,260.001,106.061,172.705,12.499,44.18525,87.296,73.90100000000001,55.037,4067,592089,7
16/12/2007,24,2921,24,259.202,106.06200000000001,171.628,14.772,42.83797,87.575,73.408,55.428999999999995,3736,550256,6
17/12/2007,24,3017,24,256.70799999999997,106.066,171.459,15.356,45.711240000000004,85.249,75.053,52.931999999999995,4058,593840,5
18/12/2007,24,3521,24,255.08700000000002,106.06700000000001,170.87,15.873,45.8337,84.21700000000001,76.836,51.923,4036,589478,6
19/12/2007,16.21,2279,24,253.333,106.068,170.47799999999998,15.934000000000001,46.24048,82.854,77.654,50.512,4047,590019,6
20/12/2007,0,0,24,251.532,106.06200000000001,169.735,15.835,46.282959999999996,81.797,77.833,49.494,4005,582279,6
21/12/2007,0,0,24,249.43200000000002,106.053,168.78599999999997,15.61,46.22387,80.64699999999999,77.782,48.38399999999999,3937,570002,6
22/12/2007,0,0,24,253.179,105.947,168.115,12.015,36.73361,85.064,67.704,53.031000000000006,2503,362080,11
23/12/2007,10.96,134,24,251.71599999999998,105.961,167.475,11.704,37.12605,84.241,70.3,52.099,2551,369110,3
24/12/2007,24,2737,24,245.81599999999997,106.015,166.583,14.003,44.88508,79.232,76.726,47.041000000000004,3606,515386,4
25/12/2007,4.33,697,22.17,245.887,105.994,166.338,12.633,41.21113,79.54899999999999,72.97399999999999,46.452,2859,407045,4
26/12/2007,18.38,6153,18.29,242.49,106.039,166.233,14.488,45.30538,76.257,77.70100000000001,44.1,2847,405958,12
27/12/2007,23.46,4141,24,241.21200000000002,106.04799999999999,165.771,14.167,46.17862,75.441,77.734,43.172,3653,520319,14
28/12/2007,22.08,2872,24,239.903,106.04899999999999,165.24900000000002,14.585,46.37669,74.654,77.639,42.381,3629,514832,5
29/12/2007,22.17,3640,24,240.83599999999998,106.01299999999999,164.537,13.868,44.146440000000005,76.29899999999999,76.404,44.11600000000001,3390,509448,14
30/12/2007,24,8346,24,237.613,106.04799999999999,164.52700000000002,14.33,46.80728,73.086,76.391,40.826,3576,507354,19
31/12/2007,17.33,7499,24,239.53,106.03,164.524,13.187000000000001,43.36785,75.006,72.715,42.793,3175,456679,29
01/01/2008,24,7736,24,238.215,106.03200000000001,164.213,13.597000000000001,45.0341,74.001,76.376,41.871,3371,481430,12
02/01/2008,24,7615,24,236.52200000000002,106.046,164.051,13.927999999999999,46.55129,72.472,76.908,40.216,3512,497305,7
03/01/2008,24,7487,24,236.111,106.053,164.05200000000002,14.034,46.62032,72.059,77.319,39.900999999999996,3627,518528,5
04/01/2008,24,7919,24,235.135,106.064,164.013,14.164000000000001,47.28816,71.122,77.639,38.805,3607,511856,5
05/01/2008,23.75,7374,24,234.697,106.06299999999999,163.754,14.022,47.31026,70.943,77.301,38.626,3320,470881,11
06/01/2008,24,8293,24,234.165,106.06200000000001,163.415,13.827,47.34629,70.75,76.34100000000001,38.446,3594,509509,11
07/01/2008,14,4307,24,241.525,105.955,164.49400000000003,11.015999999999998,36.54631,77.03,64.93,45.137,2464,360306,9
08/01/2008,24,8480,24,233.892,106.044,163.274,12.815999999999999,47.0641,70.617,75.262,38.394,3377,477920,11
09/01/2008,19,6364,22.33,242.24599999999998,105.921,163.306,10.825999999999999,36.348420000000004,78.94,70,47.628,2127,295621,7
10/01/2008,24,8031,24,239.516,105.95100000000001,162.371,11.827,40.82481,77.145,71.832,45.629,2726,387130,17
11/01/2008,24,9014,24,239.485,105.95100000000001,162.414,12.024000000000001,40.82666,77.071,73.183,45.501000000000005,2719,386724,23
12/01/2008,23.17,7723,24,239.48,105.95100000000001,162.299,12.087,40.82958,77.181,73.137,45.615,2714,385384,31
13/01/2008,23.08,7673,24,239.417,105.95200000000001,162.2,11.956,40.84937,77.217,71.59,45.677,2720,387184,19
14/01/2008,21.58,6740,24,239.167,105.95200000000001,162.23,11.815,40.91507,76.937,71.774,45.239,2740,390609,32
15/01/2008,24,8004,24,238.34099999999998,105.97200000000001,162.53799999999998,12.305,41.85422,75.803,73.331,44.148999999999994,2825,400415,27
16/01/2008,24,9203,24,238.30200000000002,105.96799999999999,162.358,12.261,41.785940000000004,75.945,73.362,44.27,2828,399787,24
17/01/2008,24,9207,24,238.36,105.971,162.438,12.280999999999999,41.78983,75.922,74.732,44.265,2829,399680,11
18/01/2008,24,9092,24,238.33599999999998,105.97399999999999,162.247,12.269,41.8465,76.08800000000001,73.774,44.438,2825,400424,24
19/01/2008,24,9093,24,238.34599999999998,105.975,162.30700000000002,12.152000000000001,41.82764,76.039,74.113,44.348,2825,400175,24
20/01/2008,23.67,5929,24,238.30599999999998,105.97399999999999,162.273,12.133,41.82633,76.032,73.97,44.346000000000004,2832,400159,24
21/01/2008,24,6325,19,235.449,105.988,163.436,10.870999999999999,43.57938,72.013,70.128,39.899,2520,359282,24
22/01/2008,24,8012,24,239.87599999999998,105.975,162.71,11.931,40.26979,77.166,72.053,45.503,2714,382646,24
23/01/2008,22,7353,24,240.737,105.95,162.291,11.454,39.720259999999996,78.446,69.858,46.946999999999996,2664,377858,23
24/01/2008,24,6204,24,241.078,105.95100000000001,162.37,11.5,39.54749,78.708,70.99600000000001,47.20399999999999,2653,375510,11
25/01/2008,24,7344,24,234.771,106.046,162.717,11.306,46.54652,72.054,74.773,39.881,3421,489182,36
26/01/2008,20,7283,24,235.27599999999998,106.061,162.784,13.267999999999999,45.94962,72.491,73.334,40.403,3363,479918,23
27/01/2008,24,8250,24,234.731,106.074,162.894,13.412,46.545390000000005,71.836,73.309,39.648,3426,490794,31
28/01/2008,24,8469,24,234.09,106.094,163.029,13.522,47.30775,71.061,72.745,38.803000000000004,3525,504092,11
29/01/2008,25,8783,25,233.665,106.11200000000001,163.381,13.812000000000001,47.94442,70.28399999999999,75.274,37.889,3837,547535,13
30/01/2008,21.67,7958,24,233.86700000000002,106.118,163.46,13.814,47.80083,70.406,76.258,37.949,3622,526226,22
31/01/2008,24,7987,24,234.185,106.12100000000001,163.447,13.825,47.519859999999994,70.738,75.579,38.383,3728,534003,25
01/02/2008,17.5,5882,23.17,238.97799999999998,106.066,163.852,12.463,40.559290000000004,75.127,72.032,43.093999999999994,2823,405405,22
02/02/2008,15.5,4451,24,235.708,106.088,163.243,12.93,46.26385,72.465,75.998,40.241,3471,494826,21
03/02/2008,24,6756,24,234.49400000000003,106.09700000000001,163.19799999999998,13.600999999999999,46.82448,71.296,76.64,39.058,3516,499794,33
04/02/2008,21.33,6323,22.5,238.283,106.053,164.15200000000002,12.414000000000001,41.04032,74.131,72.006,42.027,2758,388670,33
05/02/2008,24,6593,24,230.61700000000002,106.134,164.82,12.812999999999999,54.13522,65.797,75.954,33.293,4443,632394,28
06/02/2008,24,7198,24,224.533,106.257,166.69,14.775,63.6046,57.843,78.492,25.237,4939,720457,31
07/02/2008,24,7247,24,223.53,106.291,167.205,14.917,65.91419,56.326,79.234,23.476999999999997,5124,738155,20
08/02/2008,24,6873,24,222.953,106.309,166.99200000000002,14.812999999999999,66.81713,55.961000000000006,78.212,23.076999999999998,5188,734343,32
09/02/2008,24,6974,24,222.612,106.318,166.77599999999998,14.603,67.27832,55.836000000000006,76.152,22.941999999999997,5204,746223,38
10/02/2008,24,7422,24,221.62599999999998,106.34200000000001,167.352,14.582,70.74367,54.273999999999994,76.206,21.302,5136,728626,43
11/02/2008,24,7408,24,221.658,106.353,167.33700000000002,14.638,70.75831,54.321000000000005,77.01100000000001,21.333000000000002,5141,730423,38
12/02/2008,24,7416,24,221.997,106.361,167.263,14.696,69.84177,54.733999999999995,76.378,21.743000000000002,5114,725815,42
13/02/2008,24,7475,24,222.583,106.363,167.058,14.718,68.19639000000001,55.525,76.43,22.557,5060,719058,35
14/02/2008,24,7463,24,222.715,106.37100000000001,167.158,14.753,68.21417,55.556999999999995,77.587,22.593000000000004,5077,720766,12
15/02/2008,24,7453,24,222.86,106.37799999999999,167.56400000000002,14.905999999999999,68.20333000000001,55.297,79.105,22.322,5065,722185,42
16/02/2008,24,7136,24,222.987,106.385,167.359,14.915,68.23689,55.628,77.911,22.660999999999998,5084,723021,15
17/02/2008,24,7412,24,223.157,106.39299999999999,167.36900000000003,14.876,68.26733,55.787,76.952,22.802,5106,726188,13
18/02/2008,20.17,6003,24,223.43,106.398,167.463,14.89,67.78168000000001,55.968,77.971,22.991,5097,725356,12
19/02/2008,24,7150,24,223.445,106.40100000000001,167.579,14.895,67.73250999999999,55.86600000000001,78.649,22.898000000000003,5082,724025,13
20/02/2008,24,7176,24,223.517,106.406,167.407,14.892000000000001,66.33882,56.11,77.22399999999999,23.145,5077,723171,12
21/02/2008,23.67,6880,24,223.428,106.40799999999999,167.47299999999998,14.815,67.76173,55.956,78.488,22.973000000000003,5074,724334,9
22/02/2008,22.5,6942,24,221.755,106.414,167.895,14.725,72.56489,53.858999999999995,78.958,20.77,5223,744776,20
23/02/2008,24,8795,23.88,222.21,106.41799999999999,167.63,14.727,70.34545,54.581,78.507,21.558000000000003,5117,729921,13
24/02/2008,24,8169,18.29,228.074,106.338,167.7,12.152000000000001,60.75193,60.373999999999995,72.884,27.226,3554,505370,734
25/02/2008,24,6736,24,223.64,106.42299999999999,167.59,14.863,67.74944,56.05,78.064,22.604,5034,721489,683
26/02/2008,24,3472,24,226.084,106.395,166.524,14.880999999999998,62.84763,59.56,77.165,26.143,4831,687856,95
27/02/2008,24,8960,24,224.082,106.41,167.13,14.849,65.97474,56.952,78.419,23.743000000000002,4971,715583,65
28/02/2008,24,8640,24,223.72,106.432,167.69799999999998,14.994000000000002,67.96528,56.023,78.67699999999999,22.764,5063,726974,172
29/02/2008,24,8224,24,223.325,106.45299999999999,168.21,15.097000000000001,70.48449000000001,55.114,78.622,21.774,5146,739602,21
01/03/2008,24,8833,24,223.083,106.471,168.498,15.064,72.35622,54.583999999999996,76.733,21.182,5200,750704,51
02/03/2008,24,8575,24,243.63099999999997,106.256,165.05200000000002,13.059000000000001,42.02247,78.579,72.351,45.608999999999995,2897,398091,7
03/03/2008,24,8654,24,230.675,106.389,168.032,13.892000000000001,62.31119,62.644,77.032,29.426,4853,706716,48
04/03/2008,24,8525,24,225.87599999999998,106.49600000000001,169.783,15.567,70.24967,56.092,79.676,22.636999999999997,5256,756829,15
05/03/2008,24,8317,24,228.74099999999999,106.486,169.399,15.389000000000001,66.29217,59.341,78.814,25.978,5095,738451,19
06/03/2008,24,8811,24,228.33700000000002,106.505,170.56099999999998,15.295,70.49833000000001,57.775,79.043,24.34,5276,763664,40
07/03/2008,24,8847,24,227.373,106.536,170.584,15.862,70.10871,56.788999999999994,79.84,23.285,5333,771334,38
08/03/2008,24,8853,24,227.922,106.545,170.235,15.725999999999999,69.73646,57.687,77.04899999999999,24.191999999999997,5435,783689,35
09/03/2008,24,8772,24,230.111,106.536,169.731,15.634,65.06153,60.38,76.773,27.016,5209,749253,38
10/03/2008,24,8819,24,230.25799999999998,106.546,170.74099999999999,16.012999999999998,66.46088,59.516000000000005,79.869,26.081999999999997,5292,764102,38
11/03/2008,24,8755,24,231.71200000000002,106.541,171.29,16.192,66.66875,60.422,78.693,26.959,5323,770155,33
12/03/2008,24,6124,24,233.127,106.53299999999999,171.114,16.253,64.09198,62.012,78.762,28.596,5242,715216,38
13/03/2008,24,8354,24,233.02700000000002,106.529,171.342,16.274,64.53005999999999,61.685,79.711,28.246,5278,730268,14
14/03/2008,24,8227,24,233.361,106.536,171.49200000000002,16.309,64.69298,61.87,79.32300000000001,28.427,5286,766437,13
15/03/2008,24,7709,24,235.81900000000002,106.516,170.84900000000002,16.175,61.63559,64.97,77.318,31.686999999999998,5126,740305,17
16/03/2008,22.83,8504,24,234.93900000000002,106.53,171.167,16.248,62.649840000000005,63.772,77.433,30.401999999999997,5240,757727,23
17/03/2008,24,8886,24,235.41400000000002,106.537,171.40900000000002,16.137999999999998,62.66924,64.005,75.884,30.623,5282,760767,16
18/03/2008,23.83,8329,24,236.03599999999997,106.545,171.787,16.294,62.662490000000005,64.249,76.392,30.854,5303,766324,49
19/03/2008,24,8780,24,236.53400000000002,106.551,172.046,16.504,62.79158,64.487,77.84,31.075,5271,770085,14
20/03/2008,24,8655,24,236.96599999999998,106.56,172.455,16.595,63.25265,64.51100000000001,77.47399999999999,31.048000000000002,5301,777261,49
21/03/2008,24,8578,24,237.53799999999998,106.56700000000001,173.023,16.812,63.255140000000004,64.516,78.281,31,5338,782191,62
22/03/2008,24,8730,24,238.352,106.574,173.416,16.91,63.24998000000001,64.937,77.605,31.406999999999996,5377,785912,56
23/03/2008,24,8736,24,238.97299999999998,106.58,173.81099999999998,17.095,63.32331,65.16199999999999,78.29899999999999,31.611,5387,787882,67
24/03/2008,24,8690,24,239.685,106.586,174.40099999999998,17.099,63.34706,65.283,79.205,31.71,5417,793712,67
25/03/2008,24,8295,24,240.388,106.59200000000001,174.61900000000003,17.272000000000002,63.3727,65.76899999999999,78.289,32.181,5472,797068,65
26/03/2008,24,8671,24,241.11700000000002,106.598,175.33599999999998,17.517,63.35065,65.781,80.293,32.177,5497,800167,68
27/03/2008,24,8222,24,241.976,106.602,175.56099999999998,17.73,63.08526,66.415,80.225,32.814,5513,801713,14
28/03/2008,24,8609,24,243.00400000000002,106.603,175.979,17.916,62.44119,67.024,80.917,33.434,5508,800808,14
29/03/2008,24,8755,24,243.919,106.605,175.83599999999998,17.930999999999997,62.03865,68.083,80.193,34.519,5491,799405,14
30/03/2008,24,8628,24,244.821,106.60600000000001,176.185,18.019000000000002,61.7554,68.637,80.275,35.069,5497,799580,20
31/03/2008,24,8472,24,245.572,106.609,176.923,18.146,60.50301999999999,68.649,80.931,35.033,5571,813071,22
01/04/2008,24,8454,24,246.56099999999998,106.609,177.015,18.183,61.28419,69.547,80.223,35.95,5496,801586,15
02/04/2008,24,8469,24,247.325,106.61200000000001,177.298,18.163,61.2049,70.02600000000001,79.65899999999999,36.423,5507,802974,15
03/04/2008,24,8552,24,248.078,106.615,177.69799999999998,18.405,61.21606,70.38,80.215,36.741,5528,806227,17
04/04/2008,24,8589,24,248.826,106.618,178.388,18.648,61.217659999999995,70.438,80.991,36.762,5547,809027,15
05/04/2008,24,8521,24,249.771,106.617,178.753,18.625,60.62755,71.018,81.061,37.351,5557,808293,41
06/04/2008,24,8460,24,250.67700000000002,106.617,178.967,18.665,60.215669999999996,71.709,80.947,38.047,5556,806596,13
07/04/2008,14.58,4166,24,250.93599999999998,106.61399999999999,179.167,18.632,60.29821999999999,71.76899999999999,80.97,38.076,5727,835981,88
08/04/2008,24,8611,24,250.576,106.60799999999999,179.274,18.599,60.69575,71.30199999999999,80.89699999999999,37.603,5590,809543,13
09/04/2008,24,8757,24,250.815,106.62100000000001,179.77,18.757,61.31431,71.045,80.73100000000001,37.309,5629,815241,26
10/04/2008,17.17,5827,22,250.894,106.34200000000001,172.959,16.305,51.6073,77.935,74.771,44.56399999999999,4672,681104,27
11/04/2008,24,7744,24,251.84571430000003,106.18271429999999,173.2242857,18.31,61.22541999999999,72.045,80.325,38.244,5622,834503,26
12/04/2008,24,8625,24,252.7974286,106.02342859999999,173.48957140000002,18.887,65.33766999999999,68.48899999999999,80.225,34.512,5902,851132,15
